rule_name,table_name,severity,record_id,issue_description,recommended_action
Opportunity should have an account when available,sales_pipeline,Medium,M5ZYQFGR,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,0CECGPEJ,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,D6YEYMJC,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,RLDCYEJU,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,BIN9U8D9,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,8O98HGMW,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,SRYX0U85,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,HUG2KAHE,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,PGN9I1HU,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
Opportunity should have an account when available,sales_pipeline,Medium,647SQRGL,Opportunity is missing an account value.,Review opportunities without accounts because they cannot be included in account-level reporting.
